Datetime,ProduceType,InputLevel,SpendResource,Type,ID,Name,Rank
2020-07-25 01:01:10,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2020-07-25 01:01:10,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-07-25 08:32:42,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-07-25 08:32:42,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-07-25 14:01:53,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-07-25 14:01:53,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★
2020-07-25 15:33:30,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★
2020-07-25 19:39:29,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-07-25 19:39:29,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-07-25 22:01:39,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2020-07-25 22:01:39,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2020-07-25 22:01:45,EQUIP,NORMAL,270/40/270/190,CLOAK,87,Ragged Cape,★★
2020-07-25 22:01:45,EQUIP,NORMAL,270/40/270/190,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2020-07-25 22:44:02,GUN,NORMAL,30/30/30/30,HG,8,Makarov,★★★
2020-07-25 22:44:02,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2020-07-25 22:44:06,EQUIP,NORMAL,270/40/270/190,NIGHTEQUIP,14,PEQ-5,★★★
2020-07-25 22:44:06,EQUIP,NORMAL,270/40/270/190,NIGHTEQUIP,14,PEQ-5,★★★
2020-07-25 23:33:36,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-07-25 23:33:36,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-07-26 08:20:59,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★
2020-07-26 08:21:00,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2020-07-27 07:54:38,GUN,NORMAL,30/30/30/30,HG,91,MP-446,★★
2020-07-27 07:54:38,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2020-07-27 07:54:43,EQUIP,NORMAL,270/40/270/190,TEXO,38,IOP T2 Exoskeleton,★★★
2020-07-27 07:54:43,EQUIP,NORMAL,270/40/270/190,NIGHTEQUIP,14,PEQ-5,★★★
2020-07-27 08:38:49,GUN,NORMAL,30/30/30/30,HG,141,Gr USPCompact,★★
2020-07-27 08:38:49,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2020-07-27 08:38:56,EQUIP,NORMAL,270/40/270/190,SUPPRESSOR,65,AC3 Suppressor,★★★★
2020-07-27 08:38:56,EQUIP,NORMAL,270/40/270/190,XEXO,56,IOP X2 Exoskeleton,★★★
2020-07-28 00:29:53,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-07-28 00:29:53,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,3,PSO-1,★★★★
2020-07-28 00:29:58,EQUIP,NORMAL,270/40/270/190,TEXO,37,IOP T1 Exoskeleton,★★
2020-07-28 00:29:58,EQUIP,NORMAL,270/40/270/190,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-07-28 00:30:01,GUN,NORMAL,30/30/30/30,HG,11,P08,★★★
2020-07-28 00:30:01,GUN,NORMAL,30/30/30/30,HG,139,Bren Ten,★★
2020-07-28 02:04:47,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-07-28 02:04:47,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-07-28 03:07:50,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2020-07-28 03:07:50,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2020-07-28 03:07:52,EQUIP,NORMAL,270/40/270/190,NIGHTEQUIP,14,PEQ-5,★★★
2020-07-28 03:07:52,EQUIP,NORMAL,270/40/270/190,TEXO,38,IOP T2 Exoskeleton,★★★
2020-07-28 03:07:55,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-07-28 03:07:55,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2020-07-28 04:01:58,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-07-28 04:01:58,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★
2020-07-28 16:16:13,EQUIP,HEAVY-1,500/500/500/500,FAIRY,6,Taunt Fairy,★
2020-07-28 16:16:13,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2020-07-28 17:09:18,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2020-07-28 18:29:51,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-07-28 19:50:16,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-07-28 19:50:16,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★
2020-07-28 23:17:05,GUN,NORMAL,30/30/30/30,HG,14,Astra,★★★
2020-07-28 23:17:05,GUN,NORMAL,30/30/30/30,HG,139,Bren Ten,★★
2020-07-28 23:17:09,EQUIP,NORMAL,270/40/270/190,NIGHTEQUIP,13,PEQ-2,★★
2020-07-28 23:17:09,EQUIP,NORMAL,270/40/270/190,AMMOBOX,68,IOP Maximum Ammo Box,★★★★★
2020-07-28 23:17:22,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-07-28 23:17:22,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-07-29 00:05:09,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-07-29 00:05:09,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,15,PEQ-15,★★★★
2020-07-29 01:07:34,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-07-29 01:07:34,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2020-07-29 01:45:15,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★
2020-07-29 01:45:15,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-07-29 02:20:29,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-07-29 03:15:36,GUN,NORMAL,30/30/30/30,HG,13,Type92,★★★
2020-07-29 03:15:36,GUN,NORMAL,30/30/30/30,HG,91,MP-446,★★
2020-07-29 03:15:40,EQUIP,NORMAL,270/40/270/190,SUPPRESSOR,63,AC1 Suppressor,★★
2020-07-29 03:15:40,EQUIP,NORMAL,270/40/270/190,AMMOBOX,67,IOP High-Capacity Ammo Box,★★★★
2020-07-29 08:11:47,EQUIP,HEAVY-1,500/500/500/500,CLOAK,89,Urban Camouflage Cape,★★★★
2020-07-29 08:11:47,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,15,PEQ-15,★★★★
2020-07-29 09:21:44,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-07-29 09:21:44,EQUIP,HEAVY-1,500/500/500/500,REDDOT,12,ITI MARS,★★★★★
2020-07-29 10:16:41,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2020-07-29 10:16:41,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★
2020-07-29 16:41:08,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★
2020-07-29 16:41:08,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-07-29 20:19:41,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-07-29 22:28:13,EQUIP,NORMAL,270/40/270/190,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2020-07-29 22:28:13,EQUIP,NORMAL,270/40/270/190,CLOAK,90,Thermoptic Camouflage Cape,★★★★★
2020-07-29 22:28:18,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-07-29 22:28:18,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,65,AC3 Suppressor,★★★★
2020-07-29 22:28:35,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2020-07-29 22:28:35,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2020-07-29 23:14:58,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-07-29 23:14:58,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-07-30 01:30:05,GUN,NORMAL,30/30/30/30,HG,11,P08,★★★
2020-07-30 01:30:05,GUN,NORMAL,30/30/30/30,HG,91,MP-446,★★
2020-07-30 01:30:13,EQUIP,NORMAL,270/40/270/190,CLOAK,89,Urban Camouflage Cape,★★★★
2020-07-30 01:30:13,EQUIP,NORMAL,270/40/270/190,TEXO,37,IOP T1 Exoskeleton,★★
2020-07-30 01:30:17,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★
2020-07-30 01:30:17,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-07-30 02:36:46,EQUIP,HEAVY-1,500/500/500/500,TEXO,39,IOP T3 Exoskeleton,★★★★
2020-07-30 03:33:35,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2020-07-30 04:15:49,EQUIP,HEAVY-1,500/500/500/500,FAIRY,6,Taunt Fairy,★
2020-07-30 11:36:40,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★
2020-07-30 11:36:40,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-07-30 12:03:25,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★
2020-07-30 19:14:08,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★
2020-07-30 19:14:08,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-07-30 19:43:00,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,15,PEQ-15,★★★★
2020-07-30 21:16:10,EQUIP,HEAVY-1,500/500/500/500,TEXO,39,IOP T3 Exoskeleton,★★★★
2020-07-30 22:03:10,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-07-30 22:03:17,EQUIP,NORMAL,270/40/270/190,NIGHTEQUIP,16,PEQ-16A,★★★★★
2020-07-30 22:03:17,EQUIP,NORMAL,270/40/270/190,NIGHTEQUIP,13,PEQ-2,★★
2020-07-30 22:03:23,GUN,NORMAL,30/30/30/30,SMG,21,PPSh-41,★★
2020-07-30 22:03:23,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2020-07-31 01:36:50,GUN,NORMAL,30/30/30/30,HG,2,M1911,★★
2020-07-31 01:36:50,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2020-07-31 01:37:03,EQUIP,NORMAL,270/40/270/190,TEXO,37,IOP T1 Exoskeleton,★★
2020-07-31 01:37:03,EQUIP,NORMAL,270/40/270/190,CLOAK,87,Ragged Cape,★★
2020-07-31 01:37:07,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★
2020-07-31 01:37:07,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-07-31 02:01:12,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-07-31 03:15:50,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-07-31 03:59:55,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-07-31 05:22:12,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-07-31 05:22:13,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-07-31 06:15:09,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-07-31 06:15:11,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-07-31 07:25:54,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-07-31 07:25:56,EQUIP,HEAVY-1,500/500/500/500,TEXO,39,IOP T3 Exoskeleton,★★★★
2020-07-31 08:11:45,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2020-07-31 08:11:46,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-07-31 08:35:24,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★
2020-07-31 10:48:18,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,3,PSO-1,★★★★
2020-07-31 11:39:30,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-07-31 12:33:46,EQUIP,HEAVY-1,500/500/500/500,CLOAK,89,Urban Camouflage Cape,★★★★
2020-07-31 14:22:22,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-07-31 14:22:24,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-07-31 18:58:22,EQUIP,HEAVY-1,500/500/500/500,FAIRY,7,Sniper Fairy,★
2020-07-31 18:58:24,EQUIP,HEAVY-1,500/500/500/500,FAIRY,2,Fury Fairy,★
2020-07-31 22:25:49,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2020-07-31 22:25:49,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2020-07-31 22:25:54,EQUIP,NORMAL,270/40/270/190,TEXO,38,IOP T2 Exoskeleton,★★★
2020-07-31 22:25:54,EQUIP,NORMAL,270/40/270/190,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2020-08-01 03:36:18,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2020-08-01 03:36:18,GUN,NORMAL,30/30/30/30,HG,12,C96,★★★
2020-08-01 03:36:33,EQUIP,NORMAL,270/40/270/190,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-08-01 03:36:33,EQUIP,NORMAL,270/40/270/190,SUPPRESSOR,63,AC1 Suppressor,★★
2020-08-01 06:17:32,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-08-01 06:17:34,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2020-08-01 07:28:41,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-08-01 07:28:43,EQUIP,HEAVY-1,500/500/500/500,XEXO,57,IOP X3 Exoskeleton,★★★★
2020-08-01 08:20:31,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-08-01 08:20:33,EQUIP,HEAVY-1,500/500/500/500,HOLO,8,EOT 518,★★★★★
2020-08-01 09:35:20,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,65,AC3 Suppressor,★★★★
2020-08-01 09:35:22,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-08-01 10:27:50,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,15,PEQ-15,★★★★
2020-08-01 10:27:52,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2020-08-01 13:19:56,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-08-01 13:19:58,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-08-01 14:13:28,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,15,PEQ-15,★★★★
2020-08-01 14:13:30,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-08-01 15:13:08,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★
2020-08-01 15:13:10,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-08-01 21:52:02,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-08-01 21:52:02,EQUIP,HEAVY-1,500/500/500/500,FAIRY,2,Fury Fairy,★
2020-08-01 22:01:53,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2020-08-01 22:01:53,GUN,NORMAL,30/30/30/30,HG,8,Makarov,★★★
2020-08-01 22:01:58,EQUIP,NORMAL,270/40/270/190,NIGHTEQUIP,13,PEQ-2,★★
2020-08-01 22:01:58,EQUIP,NORMAL,270/40/270/190,XEXO,57,IOP X3 Exoskeleton,★★★★
2020-08-01 22:25:01,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-08-01 23:06:15,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2020-08-01 23:06:17,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2020-08-01 23:06:23,EQUIP,NORMAL,270/40/270/190,CLOAK,87,Ragged Cape,★★
2020-08-01 23:06:23,EQUIP,NORMAL,270/40/270/190,CLOAK,87,Ragged Cape,★★
2020-08-01 23:06:27,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-08-02 01:10:30,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-08-02 01:36:53,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2020-08-02 02:32:33,EQUIP,HEAVY-1,500/500/500/500,FAIRY,2,Fury Fairy,★
2020-08-02 02:32:53,EQUIP,HEAVY-1,500/500/500/500,HOLO,8,EOT 518,★★★★★
2020-08-02 05:25:52,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-08-02 07:21:40,GUN,HEAVY-1,1000/1000/1000/1000,SMG,116,Z-62,★★★
2020-08-02 07:21:48,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2020-08-02 07:21:50,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-08-02 07:56:40,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-08-02 08:16:40,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★
2020-08-02 08:46:15,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★
2020-08-02 09:02:02,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,65,AC3 Suppressor,★★★★
2020-08-02 09:27:31,EQUIP,HEAVY-1,500/500/500/500,FAIRY,7,Sniper Fairy,★
2020-08-02 12:28:38,EQUIP,HEAVY-1,500/500/500/500,TEXO,39,IOP T3 Exoskeleton,★★★★
2020-08-02 22:16:06,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2020-08-02 22:16:06,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2020-08-02 22:16:12,EQUIP,NORMAL,270/40/270/190,SUPPRESSOR,63,AC1 Suppressor,★★
2020-08-02 22:16:12,EQUIP,NORMAL,270/40/270/190,TEXO,38,IOP T2 Exoskeleton,★★★
2020-08-02 22:45:45,EQUIP,NORMAL,270/40/270/190,CLOAK,87,Ragged Cape,★★
2020-08-02 22:45:45,EQUIP,NORMAL,270/40/270/190,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-08-02 22:45:48,GUN,NORMAL,30/30/30/30,HG,139,Bren Ten,★★
2020-08-02 22:45:48,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2020-08-03 04:22:25,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★
2020-08-03 04:22:25,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-08-03 04:57:39,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★
2020-08-03 07:19:03,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2020-08-03 08:01:30,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-08-03 08:37:52,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2020-08-03 14:02:14,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-08-03 14:02:16,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★
2020-08-03 14:28:46,EQUIP,HEAVY-1,500/500/500/500,XEXO,57,IOP X3 Exoskeleton,★★★★
2020-08-03 15:18:19,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-08-03 16:30:53,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-08-03 19:47:00,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-08-03 19:47:00,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-08-03 20:47:19,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★
2020-08-03 20:47:19,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2020-08-04 03:23:08,EQUIP,NORMAL,270/40/270/190,NIGHTEQUIP,14,PEQ-5,★★★
2020-08-04 03:23:08,EQUIP,NORMAL,270/40/270/190,AMMOBOX,67,IOP High-Capacity Ammo Box,★★★★
2020-08-04 03:23:13,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★
2020-08-04 03:23:13,EQUIP,HEAVY-1,500/500/500/500,TEXO,39,IOP T3 Exoskeleton,★★★★
2020-08-04 03:23:17,GUN,NORMAL,30/30/30/30,HG,12,C96,★★★
2020-08-04 03:23:17,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2020-08-04 04:19:15,GUN,NORMAL,30/30/30/30,HG,12,C96,★★★
2020-08-04 04:19:15,GUN,NORMAL,30/30/30/30,HG,139,Bren Ten,★★
2020-08-04 04:19:17,EQUIP,NORMAL,270/40/270/190,XEXO,56,IOP X2 Exoskeleton,★★★
2020-08-04 04:19:17,EQUIP,NORMAL,270/40/270/190,NIGHTEQUIP,15,PEQ-15,★★★★
2020-08-04 04:19:19,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-08-04 04:19:19,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-08-04 22:18:06,GUN,NORMAL,400/91/400/30,RF,51,FF FN49,★★
2020-08-04 22:18:06,GUN,NORMAL,400/91/400/30,AR,105,OTs-12,★★★
2020-08-04 22:18:16,EQUIP,NORMAL,270/40/270/190,NIGHTEQUIP,13,PEQ-2,★★
2020-08-04 22:18:16,EQUIP,NORMAL,270/40/270/190,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-08-05 02:56:42,GUN,NORMAL,30/30/30/30,HG,139,Bren Ten,★★
2020-08-05 02:56:42,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2020-08-05 02:56:50,EQUIP,NORMAL,270/40/270/190,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2020-08-05 02:56:50,EQUIP,NORMAL,270/40/270/190,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-08-05 04:31:58,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-08-05 04:31:58,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
